pg_id,url,img_id,alt_txt,img_url,in_a_figure
73011,cache/epub/73011/pg73011-images.html,img_images_illus64.jpg,,images/illus64.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus65.jpg,,images/illus65.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus66.jpg,,images/illus66.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus67.jpg,,images/illus67.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus68.jpg,,images/illus68.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus69.jpg,,images/illus69.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus70.jpg,,images/illus70.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus71.jpg,,images/illus71.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus72.jpg,,images/illus72.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus73.jpg,,images/illus73.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus74.jpg,,images/illus74.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus75.jpg,,images/illus75.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus76.jpg,,images/illus76.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus77.jpg,,images/illus77.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus78.jpg,,images/illus78.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus79.jpg,,images/illus79.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus80.jpg,,images/illus80.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus81.jpg,,images/illus81.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus82.jpg,,images/illus82.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus83.jpg,,images/illus83.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus84.jpg,,images/illus84.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus85.jpg,,images/illus85.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus86.jpg,,images/illus86.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus87.jpg,,images/illus87.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus88.jpg,,images/illus88.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus89.jpg,,images/illus89.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus90.jpg,,images/illus90.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus91.jpg,,images/illus91.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus92.jpg,,images/illus92.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus93.jpg,,images/illus93.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus94.jpg,,images/illus94.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus95.jpg,,images/illus95.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus96.jpg,,images/illus96.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus97.jpg,,images/illus97.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus98.jpg,,images/illus98.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus99.jpg,,images/illus99.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus100.jpg,,images/illus100.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_illus101.jpg,,images/illus101.jpg,FALSE
73011,cache/epub/73011/pg73011-images.html,img_images_ep.jpg,,images/ep.jpg,FALSE
38604,cache/epub/38604/pg38604-images.html,img_images_frontcover.jpg,,images/frontcover.jpg,FALSE
38604,cache/epub/38604/pg38604-images.html,img_images_image001.jpg,Sir Thomas Urquhart.,images/image001.jpg,FALSE
38604,cache/epub/38604/pg38604-images.html,img_images_image002.jpg,,images/image002.jpg,FALSE
38604,cache/epub/38604/pg38604-images.html,img_images_image003c.jpg,"SIGNATURE OF SIR THOMAS URQUHART,  SLIGHTLY ENLARGED.",images/image003c.jpg,FALSE
38604,cache/epub/38604/pg38604-images.html,img_images_f.jpg,,images/f.jpg,FALSE
38604,cache/epub/38604/pg38604-images.html,img_images_t.jpg,,images/t.jpg,FALSE
38604,cache/epub/38604/pg38604-images.html,img_images_w.jpg,,images/w.jpg,FALSE
38604,cache/epub/38604/pg38604-images.html,img_images_s.jpg,,images/s.jpg,FALSE
38604,cache/epub/38604/pg38604-images.html,img_images_image004.jpg,The Poet surrounded by the Muses.,images/image004.jpg,FALSE
38604,cache/epub/38604/pg38604-images.html,img_images_i.jpg,,images/i.jpg,FALSE
38604,cache/epub/38604/pg38604-images.html,img_images_handwritingjpg.jpg,Fac-simile of Sir Thomas Urquhart's handwriting considerably reduced.,images/handwritingjpg.jpg,FALSE
38604,cache/epub/38604/pg38604-images.html,img_images_o.jpg,,images/o.jpg,FALSE
38604,cache/epub/38604/pg38604-images.html,img_images_image005.jpg,Sculptured Stone at Kinbeakie House,images/image005.jpg,FALSE
38604,cache/epub/38604/pg38604-images.html,img_images_s.jpg_1,,images/s.jpg,FALSE
38604,cache/epub/38604/pg38604-images.html,img_images_t.jpg_1,,images/t.jpg,FALSE
15388,cache/epub/15388/pg15388-images.html,img_images_01.png,,images/01.png,FALSE
15388,cache/epub/15388/pg15388-images.html,img_images_02.png,,images/02.png,FALSE
15388,cache/epub/15388/pg15388-images.html,img_images_03.png,,images/03.png,FALSE
15388,cache/epub/15388/pg15388-images.html,img_images_04.png,,images/04.png,FALSE
15388,cache/epub/15388/pg15388-images.html,img_images_05.png,,images/05.png,FALSE
15388,cache/epub/15388/pg15388-images.html,img_images_06.png,,images/06.png,FALSE
15388,cache/epub/15388/pg15388-images.html,img_images_07.png,,images/07.png,FALSE
15388,cache/epub/15388/pg15388-images.html,img_images_08.png,,images/08.png,FALSE
15388,cache/epub/15388/pg15388-images.html,img_images_09.png,,images/09.png,FALSE
15388,cache/epub/15388/pg15388-images.html,img_images_10.png,,images/10.png,FALSE
15388,cache/epub/15388/pg15388-images.html,img_images_11.png,,images/11.png,FALSE
